要する,動詞,自立,,,サ変・−スル,基本形,要する,ヨウスル,ヨースル
さ,名詞,接尾,特殊,,,,さ,サ,サ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
が,接続詞,,,,,,が,ガ,ガ
、,記号,読点,,,,,、,、,、
ヘラクレス,名詞,一般,,,,,ヘラクレス,ヘラクレス,ヘラクレス
星,名詞,一般,,,,,星,ホシ,ホシ
群,名詞,接尾,一般,,,,群,グン,グン
と,助詞,並立助詞,,,,,と,ト,ト
雖,名詞,一般,,,,,雖,雖,雖
も,助詞,係助詞,,,,,も,モ,モ
、,記号,読点,,,,,、,、,、
永久,名詞,形容動詞語幹,,,,,永久,エイキュウ,エイキュー
に,助詞,副詞化,,,,,に,ニ,ニ
輝い,動詞,自立,,,五段・カ行イ音便,連用タ接続,輝く,カガヤイ,カガヤイ
て,助詞,接続助詞,,,,,て,テ,テ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
こと,名詞,非自立,一般,,,,こと,コト,コト
は,助詞,係助詞,,,,,は,ハ,ワ
出来,動詞,自立,,,一段,未然形,出来る,デキ,デキ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,,,,,。,。,。
何時,名詞,代名詞,一般,,,,何時,イツ,イツ
か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
一,名詞,数,,,,,一,イチ,イチ
度,名詞,接尾,助数詞,,,,度,ド,ド
は,助詞,係助詞,,,,,は,ハ,ワ
冷灰,名詞,一般,,,,,冷灰,レイカイ,レイカイ
の,助詞,連体化,,,,,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,副詞化,,,,,に,ニ,ニ
、,記号,読点,,,,,、,、,、
美しい,形容詞,自立,,,形容詞・イ段,基本形,美しい,ウツクシイ,ウツクシイ
光,名詞,一般,,,,,光,ヒカリ,ヒカリ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
失,名詞,一般,,,,,失,シツ,シツ
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,,,,,て,テ,テ
しまふ,動詞,非自立,,,四段・ハ行,基本形,しまふ,シマフ,シマウ
。,記号,句点,,,,,。,。,。
のみ,動詞,自立,,,五段・マ行,連用形,のむ,ノミ,ノミ
なら,動詞,非自立,,,五段・ラ行,未然形,なる,ナラ,ナラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
死,名詞,一般,,,,,死,シ,シ
は,助詞,係助詞,,,,,は,ハ,ワ
何処,名詞,代名詞,一般,,,,何処,ドコ,ドコ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
行,名詞,一般,,,,,行,クダリ,クダリ
つて,名詞,一般,,,,,つて,ツテ,ツテ
も,助詞,係助詞,,,,,も,モ,モ
常に,副詞,一般,,,,,常に,ツネニ,ツネニ
生,名詞,一般,,,,,生,セイ,セイ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
孕ん,動詞,自立,,,五段・マ行,連用タ接続,孕む,ハラン,ハラン
で,助詞,接続助詞,,,,,で,デ,デ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
。,記号,句点,,,,,。,。,。
光,名詞,一般,,,,,光,ヒカリ,ヒカリ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
失,名詞,一般,,,,,失,シツ,シツ
つた,名詞,固有名詞,人名,名,,,つた,ツタ,ツタ
ヘラクレス,名詞,一般,,,,,ヘラクレス,ヘラクレス,ヘラクレス
星,名詞,一般,,,,,星,ホシ,ホシ
群,名詞,接尾,一般,,,,群,グン,グン
も,助詞,係助詞,,,,,も,モ,モ
無辺,名詞,一般,,,,,無辺,ムヘン,ムヘン
の,助詞,連体化,,,,,の,ノ,ノ
天,名詞,一般,,,,,天,テン,テン
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
さま,名詞,一般,,,,,さま,サマ,サマ
よ,助詞,終助詞,,,,,よ,ヨ,ヨ
ふ,名詞,一般,,,,,ふ,フ,フ
内,名詞,接尾,一般,,,,内,ナイ,ナイ
に,助詞,格助詞,一般,,,,に,ニ,ニ
、,記号,読点,,,,,、,、,、
都合,名詞,一般,,,,,都合,ツゴウ,ツゴー
の,助詞,格助詞,一般,,,,の,ノ,ノ
好い,形容詞,自立,,,形容詞・アウオ段,基本形,好い,ヨイ,ヨイ
機会,名詞,一般,,,,,機会,キカイ,キカイ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
得,動詞,自立,,,一段,連用形,得る,エ,エ
さ,名詞,接尾,特殊,,,,さ,サ,サ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
すれ,動詞,自立,,,サ変・スル,仮定形,する,スレ,スレ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
一団,名詞,一般,,,,,一団,イチダン,イチダン
の,助詞,連体化,,,,,の,ノ,ノ
星雲,名詞,一般,,,,,星雲,セイウン,セイウン
と,助詞,格助詞,一般,,,,と,ト,ト
変化,名詞,サ変接続,,,,,変化,ヘンカ,ヘンカ
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
あら,助動詞,,,,五段・ラ行アル,未然形,ある,アラ,アラ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
。,記号,句点,,,,,。,。,。
さ,副詞,助詞類接続,,,,,さ,サ,サ
う,感動詞,,,,,,う,ウ,ウ
すれ,動詞,自立,,,サ変・スル,仮定形,する,スレ,スレ
ば,助詞,接続助詞,,,,,ば,バ,バ
又,副詞,助詞類接続,,,,,又,マタ,マタ
新しい,形容詞,自立,,,形容詞・イ段,基本形,新しい,アタラシイ,アタラシイ
星,名詞,一般,,,,,星,ホシ,ホシ
は,助詞,係助詞,,,,,は,ハ,ワ
続々,副詞,助詞類接続,,,,,続々,ゾクゾク,ゾクゾク
と,助詞,副詞化,,,,,と,ト,ト
其処,名詞,一般,,,,,其処,其処,其処
に,助詞,格助詞,一般,,,,に,ニ,ニ
生まれる,動詞,自立,,,一段,基本形,生まれる,ウマレル,ウマレル
の,名詞,非自立,一般,,,,の,ノ,ノ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
宇宙,名詞,一般,,,,,宇宙,ウチュウ,ウチュー
の,助詞,連体化,,,,,の,ノ,ノ
大,名詞,一般,,,,,大,ダイ,ダイ
に,助詞,格助詞,一般,,,,に,ニ,ニ
比べれ,動詞,自立,,,一段,仮定形,比べる,クラベレ,クラベレ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
太陽,名詞,一般,,,,,太陽,タイヨウ,タイヨー
も,助詞,係助詞,,,,,も,モ,モ
一,名詞,数,,,,,一,イチ,イチ
点,名詞,接尾,助数詞,,,,点,テン,テン
の,助詞,連体化,,,,,の,ノ,ノ
燐火,名詞,一般,,,,,燐火,リンカ,リンカ
に,助詞,格助詞,一般,,,,に,ニ,ニ
過ぎ,動詞,自立,,,一段,未然形,過ぎる,スギ,スギ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,,,,,。,。,。
況や,副詞,一般,,,,,況や,イワンヤ,イワンヤ
我,連体詞,,,,,,我,ワガ,ワガ
我,名詞,一般,,,,,我,ワレ,ワレ
の,助詞,連体化,,,,,の,ノ,ノ
地球,名詞,一般,,,,,地球,チキュウ,チキュー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
や,名詞,形容動詞語幹,,,,,や,ヤ,ヤ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
しかし,接続詞,,,,,,しかし,シカシ,シカシ
遠い,形容詞,自立,,,形容詞・アウオ段,基本形,遠い,トオイ,トーイ
宇宙,名詞,一般,,,,,宇宙,ウチュウ,ウチュー
の,助詞,連体化,,,,,の,ノ,ノ
極,名詞,一般,,,,,極,キョク,キョク
、,記号,読点,,,,,、,、,、
銀河,名詞,一般,,,,,銀河,ギンガ,ギンガ
の,助詞,連体化,,,,,の,ノ,ノ
ほとり,名詞,一般,,,,,ほとり,ホトリ,ホトリ
に,助詞,格助詞,一般,,,,に,ニ,ニ
起つ,動詞,自立,,,五段・タ行,基本形,起つ,タツ,タツ
て,助詞,接続助詞,,,,,て,テ,テ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
こと,名詞,非自立,一般,,,,こと,コト,コト
も,助詞,係助詞,,,,,も,モ,モ
、,記号,読点,,,,,、,、,、
実は,接続詞,,,,,,実は,ジツハ,ジツワ
この,連体詞,,,,,,この,コノ,コノ
泥,名詞,一般,,,,,泥,ドロ,ドロ
団,名詞,接尾,一般,,,,団,ダン,ダン
の,助詞,連体化,,,,,の,ノ,ノ
上,名詞,非自立,副詞可能,,,,上,ジョウ,ジョー
に,助詞,格助詞,一般,,,,に,ニ,ニ
起つ,動詞,自立,,,五段・タ行,基本形,起つ,タツ,タツ
て,助詞,接続助詞,,,,,て,テ,テ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
こと,名詞,非自立,一般,,,,こと,コト,コト
と,助詞,並立助詞,,,,,と,ト,ト
変り,名詞,一般,,,,,変り,カワリ,カワリ
は,助詞,係助詞,,,,,は,ハ,ワ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,,,,,。,。,。
生死,名詞,一般,,,,,生死,セイシ,セイシ
は,助詞,係助詞,,,,,は,ハ,ワ
運動,名詞,サ変接続,,,,,運動,ウンドウ,ウンドー
の,助詞,連体化,,,,,の,ノ,ノ
方,名詞,非自立,一般,,,,方,ホウ,ホー
則,名詞,一般,,,,,則,ノリ,ノリ
の,助詞,連体化,,,,,の,ノ,ノ
もと,名詞,一般,,,,,もと,モト,モト
に,助詞,格助詞,一般,,,,に,ニ,ニ
、,記号,読点,,,,,、,、,、
絶えず,副詞,一般,,,,,絶えず,タエズ,タエズ
循環,名詞,サ変接続,,,,,循環,ジュンカン,ジュンカン
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
の,名詞,非自立,一般,,,,の,ノ,ノ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
さ,副詞,助詞類接続,,,,,さ,サ,サ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
云,名詞,一般,,,,,云,ウン,ウン
ふ,名詞,一般,,,,,ふ,フ,フ
こと,名詞,非自立,一般,,,,こと,コト,コト
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
考へる,動詞,自立,,,一段,基本形,考へる,カンガヘル,カンガエル
と,助詞,接続助詞,,,,,と,ト,ト
、,記号,読点,,,,,、,、,、
天上,名詞,一般,,,,,天上,テンジョウ,テンジョー
に,助詞,格助詞,一般,,,,に,ニ,ニ
散在,名詞,サ変接続,,,,,散在,サンザイ,サンザイ
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
無数,名詞,一般,,,,,無数,ムスウ,ムスー
の,助詞,連体化,,,,,の,ノ,ノ
星,名詞,一般,,,,,星,ホシ,ホシ
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
多少,名詞,一般,,,,,多少,タショウ,タショー
の,助詞,連体化,,,,,の,ノ,ノ
同情,名詞,サ変接続,,,,,同情,ドウジョウ,ドージョー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
禁じ,動詞,自立,,,一段,連用形,禁じる,キンジ,キンジ
得,動詞,非自立,,,一段,未然形,得る,エ,エ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,,,,,。,。,。
いや,接続詞,,,,,,いや,イヤ,イヤ
、,記号,読点,,,,,、,、,、
明滅,名詞,サ変接続,,,,,明滅,メイメツ,メイメツ
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
星,名詞,一般,,,,,星,ホシ,ホシ
の,助詞,連体化,,,,,の,ノ,ノ
光,名詞,一般,,,,,光,ヒカリ,ヒカリ
は,助詞,係助詞,,,,,は,ハ,ワ
我,連体詞,,,,,,我,ワガ,ワガ
我と,副詞,一般,,,,,我と,ワレト,ワレト
同じ,名詞,形容動詞語幹,,,,,同じ,オナジ,オナジ
感情,名詞,一般,,,,,感情,カンジョウ,カンジョー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
表,名詞,一般,,,,,表,ヒョウ,ヒョー
は,助詞,係助詞,,,,,は,ハ,ワ
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
思は,動詞,自立,,,四段・ハ行,未然形,思ふ,オモハ,オモワ
れる,動詞,接尾,,,一段,基本形,れる,レル,レル
の,名詞,非自立,一般,,,,の,ノ,ノ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
この,連体詞,,,,,,この,コノ,コノ
点,名詞,非自立,一般,,,,点,テン,テン
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
も,助詞,係助詞,,,,,も,モ,モ
詩人,名詞,一般,,,,,詩人,シジン,シジン
は,助詞,係助詞,,,,,は,ハ,ワ
何もの,名詞,一般,,,,,何もの,ナニモノ,ナニモノ
より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
も,助詞,係助詞,,,,,も,モ,モ
先,名詞,一般,,,,,先,サキ,サキ
に,助詞,格助詞,一般,,,,に,ニ,ニ
高々,副詞,一般,,,,,高々,タカダカ,タカダカ
と,助詞,並立助詞,,,,,と,ト,ト
真理,名詞,一般,,,,,真理,シンリ,シンリ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
うた,動詞,自立,,,五段・タ行,未然形,うつ,ウタ,ウタ
ひ,動詞,自立,,,一段,連用形,ひる,ヒ,ヒ
上げ,動詞,非自立,,,一段,連用形,上げる,アゲ,アゲ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
。,記号,句点,,,,,。,。,。
真砂,名詞,一般,,,,,真砂,マサゴ,マサゴ
なす,動詞,自立,,,五段・サ行,基本形,なす,ナス,ナス
数,名詞,一般,,,,,数,カズ,カズ
なき,形容詞,自立,,,形容詞・アウオ段,体言接続,ない,ナキ,ナキ
星,名詞,一般,,,,,星,ホシ,ホシ
の,助詞,連体化,,,,,の,ノ,ノ
その,連体詞,,,,,,その,ソノ,ソノ
中,名詞,非自立,副詞可能,,,,中,ナカ,ナカ
に,助詞,格助詞,一般,,,,に,ニ,ニ
吾,名詞,一般,,,,,吾,ワレ,ワレ
に,助詞,格助詞,一般,,,,に,ニ,ニ
向,接頭詞,名詞接続,,,,,向,コウ,コー
ひ,動詞,自立,,,一段,連用形,ひる,ヒ,ヒ
て,助詞,接続助詞,,,,,て,テ,テ
光る,動詞,自立,,,五段・ラ行,基本形,光る,ヒカル,ヒカル
星,名詞,一般,,,,,星,ホシ,ホシ
あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
しかし,接続詞,,,,,,しかし,シカシ,シカシ
星,名詞,一般,,,,,星,ホシ,ホシ
も,助詞,係助詞,,,,,も,モ,モ
我,連体詞,,,,,,我,ワガ,ワガ
我,名詞,一般,,,,,我,ワレ,ワレ
の,助詞,連体化,,,,,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
に,助詞,副詞化,,,,,に,ニ,ニ
流転,名詞,サ変接続,,,,,流転,ルテン,ルテン
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
閲する,動詞,自立,,,サ変・−スル,基本形,閲する,エッスル,エッスル
と,助詞,接続助詞,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふ,名詞,一般,,,,,ふ,フ,フ
こと,名詞,非自立,一般,,,,こと,コト,コト
は,助詞,係助詞,,,,,は,ハ,ワ
——,名詞,サ変接続,,,,,——,——,——
兎,名詞,一般,,,,,兎,ウサギ,ウサギ
に,助詞,格助詞,一般,,,,に,ニ,ニ
角,形容詞,自立,,,形容詞・アウオ段,ガル接続,角い,カク,カク
退屈,名詞,形容動詞語幹,,,,,退屈,タイクツ,タイクツ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
こと,名詞,非自立,一般,,,,こと,コト,コト
は,助詞,係助詞,,,,,は,ハ,ワ
ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
まい,助動詞,,,,不変化型,基本形,まい,マイ,マイ
。,記号,句点,,,,,。,。,。
鼻,名詞,一般,,,,,鼻,ハナ,ハナ
クレオパトラ,名詞,固有名詞,人名,一般,,,クレオパトラ,クレオパトラ,クレオパトラ
の,助詞,連体化,,,,,の,ノ,ノ
鼻,名詞,一般,,,,,鼻,ハナ,ハナ
が,助詞,格助詞,一般,,,,が,ガ,ガ
曲,名詞,一般,,,,,曲,キョク,キョク
つて,名詞,一般,,,,,つて,ツテ,ツテ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
と,助詞,格助詞,引用,,,,と,ト,ト
すれ,動詞,自立,,,サ変・スル,仮定形,する,スレ,スレ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
世界,名詞,一般,,,,,世界,セカイ,セカイ
の,助詞,連体化,,,,,の,ノ,ノ
歴史,名詞,一般,,,,,歴史,レキシ,レキシ
は,助詞,係助詞,,,,,は,ハ,ワ
その,連体詞,,,,,,その,ソノ,ソノ
為,名詞,非自立,副詞可能,,,,為,タメ,タメ
に,助詞,格助詞,一般,,,,に,ニ,ニ
一変,名詞,サ変接続,,,,,一変,イッペン,イッペン
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
かも,助詞,副助詞,,,,,かも,カモ,カモ
知れ,動詞,自立,,,一段,未然形,知れる,シレ,シレ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
と,助詞,格助詞,引用,,,,と,ト,ト
は,助詞,係助詞,,,,,は,ハ,ワ
名高い,形容詞,自立,,,形容詞・アウオ段,基本形,名高い,ナダカイ,ナダカイ
パスカル,名詞,一般,,,,,パスカル,パスカル,パスカル
の,助詞,連体化,,,,,の,ノ,ノ
警句,名詞,一般,,,,,警句,ケイク,ケイク
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
しかし,接続詞,,,,,,しかし,シカシ,シカシ
恋人,名詞,一般,,,,,恋人,コイビト,コイビト
と,助詞,並立助詞,,,,,と,ト,ト
云,名詞,一般,,,,,云,ウン,ウン
ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
の,名詞,非自立,一般,,,,の,ノ,ノ
は,助詞,係助詞,,,,,は,ハ,ワ
滅多,名詞,形容動詞語幹,,,,,滅多,メッタ,メッタ
に,助詞,副詞化,,,,,に,ニ,ニ
実相,名詞,一般,,,,,実相,ジッソウ,ジッソー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見る,動詞,自立,,,一段,基本形,見る,ミル,ミル
もの,名詞,非自立,一般,,,,もの,モノ,モノ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
は,助詞,係助詞,,,,,は,ハ,ワ
ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,,,,,。,。,。
いや,接続詞,,,,,,いや,イヤ,イヤ
、,記号,読点,,,,,、,、,、
我,連体詞,,,,,,我,ワガ,ワガ
我,名詞,一般,,,,,我,ワレ,ワレ
の,助詞,連体化,,,,,の,ノ,ノ
自己,名詞,一般,,,,,自己,ジコ,ジコ
欺瞞,名詞,サ変接続,,,,,欺瞞,ギマン,ギマン
は,助詞,係助詞,,,,,は,ハ,ワ
一,名詞,数,,,,,一,イチ,イチ
たび,名詞,接尾,助数詞,,,,たび,タビ,タビ
恋愛,名詞,サ変接続,,,,,恋愛,レンアイ,レンアイ
に,助詞,格助詞,一般,,,,に,ニ,ニ
陥,動詞,自立,,,五段・ラ行,体言接続特殊２,陥る,オチイ,オチイ
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
が,助詞,接続助詞,,,,,が,ガ,ガ
最後,名詞,一般,,,,,最後,サイゴ,サイゴ
、,記号,読点,,,,,、,、,、
最も,副詞,一般,,,,,最も,モットモ,モットモ
完全,名詞,形容動詞語幹,,,,,完全,カンゼン,カンゼン
に,助詞,副詞化,,,,,に,ニ,ニ
行,名詞,一般,,,,,行,クダリ,クダリ
は,助詞,係助詞,,,,,は,ハ,ワ
れる,動詞,接尾,,,一段,基本形,れる,レル,レル
の,名詞,非自立,一般,,,,の,ノ,ノ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
。,記号,句点,,,,,。,。,。
アントニイ,名詞,一般,,,,,アントニイ,アントニイ,アントニイ
も,助詞,係助詞,,,,,も,モ,モ
さ,動詞,自立,,,サ変・スル,未然レル接続,する,サ,サ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
云,名詞,一般,,,,,云,ウン,ウン
ふ,名詞,一般,,,,,ふ,フ,フ
例,名詞,一般,,,,,例,レイ,レイ
に,助詞,格助詞,一般,,,,に,ニ,ニ
洩れ,動詞,自立,,,一段,未然形,洩れる,モレ,モレ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
クレオパトラ,名詞,固有名詞,人名,一般,,,クレオパトラ,クレオパトラ,クレオパトラ
の,助詞,連体化,,,,,の,ノ,ノ
鼻,名詞,一般,,,,,鼻,ハナ,ハナ
が,助詞,格助詞,一般,,,,が,ガ,ガ
曲,名詞,一般,,,,,曲,キョク,キョク
つて,名詞,一般,,,,,つて,ツテ,ツテ
ゐ,動詞,自立,,,一段,連用形,ゐる,ヰ,イ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
と,助詞,格助詞,引用,,,,と,ト,ト
すれ,動詞,自立,,,サ変・スル,仮定形,する,スレ,スレ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
努めて,副詞,一般,,,,,努めて,ツトメテ,ツトメテ
それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見まい,名詞,サ変接続,,,,,見まい,ミマイ,ミマイ
と,助詞,格助詞,一般,,,,と,ト,ト
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
た,助動詞,,,,特殊・タ,基本形,た,タ,タ
で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
あら,助動詞,,,,五段・ラ行アル,未然形,ある,アラ,アラ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
。,記号,句点,,,,,。,。,。
又,副詞,助詞類接続,,,,,又,マタ,マタ
見,動詞,自立,,,一段,未然形,見る,ミ,ミ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
